jahr,reise,stadt,land,zoo_name,start_lat,start_lon,fin_lat,fin_lon,label_orientation,comment,link_photo,link_logo,text,link_report
2023,Mehrtagesreise Belgien,Neuwied,Belgien,Tierpark Neuwied,51.34838942,12.37031027,50.45303904,7.562722835,bottom,,,,,
2023,Mehrtagesreise Belgien,Mons,Belgien,Zoo Pairi Daiza Mons,50.45303904,7.562722835,50.58443529,3.887169791,bottom,,,,,
2023,Mehrtagesreise Belgien,Antwerpen,Belgien,Zoo Antwerpen,50.58443529,3.887169791,51.21643683,4.423444845,top,,,,,
2023,Mehrtagesreise Belgien,Mechelen,Belgien,Zoo Planckendael Mechelen,51.21643683,4.423444845,51.00019633,4.517784525,right,,,,,
2024,Mehrtagesreise-Madagaskar,Antananarivo,Madagaskar,Zoo-Park von Tsimbazaza (Antananarivo),51.34838942,12.37031027,-18.76046406,47.562308,top,,,,,
2024,Mehrtagesreise-Madagaskar,Ambohimanga,Madagaskar,Ghb,-18.76046406,47.562308,-18.93038766,47.52675651,bottom,,,,,
2024,Mehrtagesreise-Madagaskar,Andasibe-Mantadia,Madagaskar,Nationalpark Andasibe-Mantadia,-18.93038766,47.52675651,-18.83584872,48.45850765,right,,,,,
2024,Mehrtagesreise-Madagaskar,Analamazaotra,Madagaskar,Analamazaotra Nationalpark,-18.83584872,48.45850765,-18.93902811,48.43360027,right,,,,,
2024,Mehrtagesreise-Madagaskar,Vakona,Madagaskar,Vakona Reservat,-18.93902811,48.43360027,-18.89004393,48.43516026,top,,,,,
2024,Mehrtagesreise-Madagaskar,Morondava,Madagaskar,Baobab Allee von Morondava,-18.89004393,48.43516026,-20.25060206,44.41974223,bottom,,,,,
2024,Mehrtagesreise-Madagaskar,Ambositra,Madagaskar,Anja Reservat,-20.25060206,44.41974223,-21.85091443,46.84196822,right,,,,,
2024,Mehrtagesreise-Madagaskar,Isalo,Madagaskar,Nationalpark Isalo,-21.85091443,46.84196822,-22.46574058,45.2618135,bottom,,,,,
2024,Mehrtagesreise-Madagaskar,Ifaty,Madagaskar,Honko-Reservat Ifaty,-22.46574058,45.2618135,-23.26037813,43.63011593,bottom,,,,,
2024,Mehrtagesreise Schweiz,Mulhouse,Frankreich,Zoo Mulhouse,51.34838942,12.37031027,47.73160845,7.347681142,top,,,,,
2024,Mehrtagesreise Schweiz,Basel,Schweiz,Zoo Basel,47.73160845,7.347681142,47.54738009,7.579012778,right,,,,,
2024,Mehrtagesreise Schweiz,Bern,Schweiz,Zoo Bern,47.54738009,7.579012778,46.93437938,7.450123155,right,,,,,
2024,Mehrtagesreise Schweiz,Servion,Schweiz,Aquarium-Vivarium Tropiquarium Servion,46.93437938,7.450123155,46.56594279,6.772134872,bottom,Initial dataset contains Lausanne without a Zoo but mentions Servion's Aquarium,,,,
2024,Mehrtagesreise Schweiz,Brig,Schweiz,Brig-St.Moritz (anschl. Glacier-Express),46.56594279,6.772134872,46.31952995,7.988101754,bottom,not a Zoo (the location is the city's main train station),,,,
2024,Mehrtagesreise Schweiz,St. Moritz,Schweiz,Brig-St.Moritz (anschl. Glacier-Express),46.31952995,7.988101754,46.49798972,9.845764237,right,not a Zoo (the location is the city's main train station),,,,
2024,Mehrtagesreise Ruhrgebiet-Rheinland,Wuppertal,Deutschland,Zoo Wuppertal,51.34838942,12.37031027,51.26276256,7.143310811,right,,,,,
2024,Mehrtagesreise Ruhrgebiet-Rheinland,Köln,Deutschland,Zoo Köln,51.26276256,7.143310811,50.95834385,6.97289849,bottom,,,,,
2024,Mehrtagesreise Ruhrgebiet-Rheinland,Duisburg,Deutschland,Zoo Duisburg,50.95834385,6.97289849,51.43347662,6.804682262,bottom,,,,,
2024,Mehrtagesreise Ruhrgebiet-Rheinland,Dortmund,Deutschland,Zoo Dortmund,51.43347662,6.804682262,51.47353919,7.468243815,right,,,,,
2024,Studienfahrt - Tierparks Sachsen-Anhalt,Dessau,Deutschland,Tierpark Dessau,51.34838942,12.37031027,51.84447016,12.2335816,top,,,,,
2024,Studienfahrt - Tierparks Sachsen-Anhalt,Wittenberg,Deutschland,Tierpark Lutherstadt Wittenberg,51.84447016,12.2335816,51.8692013,12.6410691,right,,,,,
2024,Studienfahrt -  Zoos im Erzgebirge,Aue,Deutschland,Mini-Zoo Aue,51.34838942,12.37031027,50.58247228,12.71127737,bottom,,,,,
2024,Studienfahrt -  Zoos im Erzgebirge,Chemnitz,Deutschland,Zoo Chemnitz,50.58247228,12.71127737,50.81820343,12.83416567,right,,,,,
2024,Studienfahrt -  Zoos im Erzgebirge,Limbach-Oberfrohna,Deutschland,Amerika-Zoo Limbach-Oberfrohna,50.81820343,12.83416567,50.85234899,12.75130723,top,,,,,
2025,Mehrtagesreise an den Bodensee,Mainau,Deutschland,Mainau Insel,51.34838942,12.37031027,47.70514447,9.195901468,top,,,,,
2025,Mehrtagesreise an den Bodensee,Konstanz,Deutschland,Aquarium Sea Life Konstanz,47.70514447,9.195901468,47.65703295,9.180075474,right,,,,,
2025,Mehrtagesreise an den Bodensee,Schaffhausen,Schweiz,Schaffhausen,47.65703295,9.180075474,47.6983845,8.632626832,bottom,Schaffhausen,,,,
2025,Mehrtagesreise an den Bodensee,Salem,Deutschland,Schloss und Affenberg Salem,47.6983845,8.632626832,47.7625763,9.244787039,right,,,,,
2025,Mehrtagesreise an den Bodensee,Ulm,Deutschland,Tierpark und Aquarium Ulm,47.7625763,9.244787039,48.41046968,10.01177793,right,,,,,
2025,Studienfahrt nach Namibia / Botswana / Simbabwe,Windhuk,Namibia,Windhuk,51.34838942,12.37031027,-22.56550485,17.08196684,right,,,,,
2025,"Studienfahrt nach Namibia, Botswana und Simbabwe",Etoscha Süd Region,Namibia,Etosha National Park,-22.56550485,17.08196684,-18.85569723,16.32975391,top,,,,,
2025,Studienfahrt nach Namibia / Botswana / Simbabwe,Tsumeb,Namibia,Tsumeb,-18.85569723,16.32975391,-19.24448875,17.72703982,right,,,,,
2025,Studienfahrt nach Namibia / Botswana / Simbabwe,Etoscha Ost Region,Namibia,Etoscha Ost Region,-19.24448875,17.72703982,-19.3521941,15.93001933,bottom,,,,,
2025,Studienfahrt nach Namibia / Botswana / Simbabwe,Caprivi Streifen,Namibia,Caprivi Streifen,-19.3521941,15.93001933,-17.8994111,22.71721187,top,The point is the location of Caprivi Game Park on Google Maps,,,,
2025,Studienfahrt nach Namibia / Botswana / Simbabwe,Divundu,Namibia,Divundu (Okavango River),-17.8994111,22.71721187,-18.09750734,21.54808959,bottom,,,,,
2025,Studienfahrt nach Namibia / Botswana / Simbabwe,Popa Falls,Namibia,Popa Falls,-18.09750734,21.54808959,-18.11949757,21.58264028,top,,,,,
2025,Studienfahrt nach Namibia / Botswana / Simbabwe,Kasane,Namibia,Kasane,-18.11949757,21.58264028,-17.78139006,25.16237336,top,,,,,
2025,Studienfahrt nach Namibia / Botswana / Simbabwe,Chobe,Botswana,Chobe River,-17.78139006,25.16237336,-18.05732479,24.59127567,top,"https://www.google.com/maps/place/Chobe+Sunset+River+View+Safari+camp/@-18.0248557,24.5926276,10795m/data=!3m1!1e3!4m18!1m8!3m7!1s0x195a9dc0331a2e35:0x23f9e2c759c3bc2e!2sKasane,+Botsuana!3b1!8m2!3d-17.7994636!4d25.1703327!16zL20vMDljeDBs!3m8!1s0x1950994f19ea18c3:0xc94ef1d93a9d046f!5m2!4m1!1i2!8m2!3d-18.0612375!4d24.5915781!16s%2Fg%2F11sj6k_1_2!5m1!1e2?hl=de&entry=ttu&g_ep=EgoyMDI1MDgyNS4wIKXMDSoASAFQAw%3D%3D",,,,
2025,Studienfahrt nach Namibia / Botswana / Simbabwe,Chobe-Nationalpark,Botswana,Chobe-Nationalpark,-18.05732479,24.59127567,-18.45606961,24.36847485,bottom,,,,,
2025,Studienfahrt nach Namibia / Botswana / Simbabwe,Victoria Wasserfälle,Simbabwe,Victoria Wasserfälle,-18.45606961,24.36847485,-17.92490651,25.85761046,right,,,,,
2025,Mehrtagesreise nach Österreich / Slowenien / Kroatien,Villach,Österreich,Reptilienzoo Happ Villach,51.34838942,12.37031027,46.82350721,13.86381702,top,,,,,
2025,Mehrtagesreise nach Österreich / Slowenien / Kroatien,Herberstein-Maribor,Slowenien,Aquarium Herberstein-Maribor,46.82350721,13.86381702,46.5646621,15.64956492,right,,,,,
2025,Mehrtagesreise nach Österreich / Slowenien / Kroatien,Zagreb,Kroatien,Zoo Zagreb,46.5646621,15.64956492,45.82175078,16.02379061,bottom,,,,,
2025,Mehrtagesreise nach Österreich / Slowenien / Kroatien,Ljubljana,Slowenien,Zoo Ljubljana,45.82175078,16.02379061,46.05272562,14.4723344,bottom,,,,,
2025,Mehrtagesreise nach Österreich / Slowenien / Kroatien,Rauris,Österreich,Großglockner Hochalpenstraße Rauris,46.05272562,14.4723344,47.08330225,12.84279369,top,,,,,
2025,Tagesreise nach Jena,Jena,Deutschland,geführte Orchideenwanderung,51.34838942,12.37031027,50.88398437,11.57548387,bottom,,,,,
2025,Mehrtagesreise Norddeutschland,Walsrode,Deutschland,Vogelpark Walsrode,51.34838942,12.37031027,52.88361736,9.596266229,top,,,,,
2025,Mehrtagesreise Norddeutschland,Hamburg,Deutschland,Tierpark Hagenbeck Hamburg,52.88361736,9.596266229,53.59711331,9.939453,top,,,,,
2025,Mehrtagesreise Norddeutschland,Helgoland,Deutschland,Vogelwarte Helgoland,53.59711331,9.939453,54.18426995,7.883194752,top,,,,,
2025,Mehrtagesreise Norddeutschland,Hodenhagen,Deutschland,Serengeti-Park Hodenhagen,54.18426995,7.883194752,52.75167258,9.615042641,right,,,,,
2025,Dresden '25,Dresden,Deutschland,Zoo Dresden,51.34838942,12.37031027,51.04611204,13.73888725,bottom,,,,,
2025,Tagesreise zum Zoo Aschersleben und Besichtigung von Halberstadt,Aschersleben,Deutschland,Zoo Aschersleben,51.34838942,12.37031027,51.75258865,11.44140452,bottom,,,,,
2025,Tagesreise zum Zoo Aschersleben und Besichtigung von Halberstadt,Halberstadt,Deutschland,Tiergarten Halberstadt,51.75258865,11.44140452,51.8726947,11.04190955,top,,,,,
2026,Eintagesreisen 2026,Hoyerswerda,Deutschland,Zoo Hoyerswerda,51.34838942,12.37031027,51.43177489,14.2392523,right,,,,,
2026,Eintagesreisen 2026,Prag,Tschechien,Zoo Prag,51.34838942,12.37031027,50.117107,14.411929,bottom,,,,,
2026,Mehrtagesreise Ostsee,Schwerin,Deutschland,Zoo Schwerin,51.34838942,12.37031027,53.60416956,11.4424909,right,,,,,
2026,Mehrtagesreise Ostsee,Rostock,Deutschland,Zoo Rostock,53.60416956,11.4424909,54.07997234,12.08253611,top,,,,,
2026,Mehrtagesreise Ostsee,Marlow,Deutschland,Marlow Vogelpark,54.07997234,12.08253611,54.14526,12.569164,right,,,,,
2026,Mehrtagesreise Ruhrgebiet-Rheinland-Niederlande,Gelsenkirchen,Deutschland,Zoo Gelsenkirchen,51.34838942,12.37031027,51.542127,7.110118,right,,,,,
2026,Mehrtagesreise Ruhrgebiet-Rheinland-Niederlande,Krefeld,Deutschland,Zoo Krefeld,51.542127,7.110118,51.34099195,6.599665551,top,,,,,
2026,Mehrtagesreise Ruhrgebiet-Rheinland-Niederlande,Aachen,Deutschland,Aachen Euregiozoo,51.34099195,6.599665551,50.763835,6.116181,right,,,,,
2026,Mehrtagesreise Ruhrgebiet-Rheinland-Niederlande,Maastricht,Niederlande,Maastricht,50.763835,6.116181,50.849893,5.692401,top,,,,,
2026,Mehrtagesreise Ruhrgebiet-Rheinland-Niederlande,Düsseldorf,Deutschland,Düsseldorf Aquazoo Löbbecke,50.849893,5.692401,51.25649,6.74992,right,,,,,
2026,Mehrtagesreise Südfrankreich Camargue,Marseille,Frankreich,Marseille,51.34838942,12.37031027,43.29643,5.37784,left,No Zoo,,,,
2026,Mehrtagesreise Südfrankreich Camargue,Nationalpark Calanques,Frankreich,Nationalpark Calanques,43.29643,5.37784,43.22599,5.482961,right,No Zoo,,,,
2026,Mehrtagesreise Südfrankreich Camargue,Aix-en-Provence,Frankreich,Aix-en-Provence,43.22599,5.482961,43.529902,5.447758,right,No Zoo,,,,
2026,Mehrtagesreise Südfrankreich Camargue,,Frankreich,"Nimes, Pont du Gard",43.529902,5.447758,43.947392,4.535111,left,No Zoo and no Label for better map readability,,,,
2026,Mehrtagesreise Südfrankreich Camargue,,Frankreich,"Camargue, Salzfelder Midi",43.947392,4.535111,43.601076,4.565617,left,No Zoo and no Label for better map readability,,,,
2026,Mehrtagesreise Südfrankreich Camargue,Gordes,Frankreich,"Luberon, Gordes",43.601076,4.565617,43.911121,5.199624,right,No Zoo,,,,
2026,Mehrtagesreise Südfrankreich Camargue,Avignon,Frankreich,Avignon,43.911121,5.199624,43.941622,4.805077,top,No Zoo,,,,
